"TIPO CONTRIBUYENTE","SECCIÓN","GRUPO","MeasuresLevel","2020/01 Enero","2020/02 Febrero","2020/03 Marzo","2020/04 Abril","2020/05 Mayo","2020/06 Junio","2020/07 Julio","2020/08 Agosto","2020/09 Septiembre","2020/10 Octubre","2020/11 Noviembre","2020/12 Diciembre","2021/01 Enero","2021/02 Febrero","2021/03 Marzo","2021/04 Abril","2021/05 Mayo","2021/06 Junio","2021/07 Julio","2021/08 Agosto","2021/09 Septiembre","2021/10 Octubre","2021/11 Noviembre","2021/12 Diciembre","2022/01 Enero","2022/02 Febrero","2022/03 Marzo","2022/04 Abril","2022/05 Mayo","2022/06 Junio","2022/07 Julio","2022/08 Agosto","2022/09 Septiembre","2022/10 Octubre","2022/11 Noviembre","2022/12 Diciembre","2023/01 Enero","2023/02 Febrero","2023/03 Marzo","2023/04 Abril","2023/05 Mayo","2023/06 Junio","2023/07 Julio","2023/08 Agosto","2023/09 Septiembre","2023/10 Octubre","2023/11 Noviembre","2023/12 Diciembre","2024/01 Enero","2024/02 Febrero","2024/03 Marzo","2024/04 Abril","2024/05 Mayo","2024/06 Junio","2024/07 Julio","2024/08 Agosto","2024/09 Septiembre","2024/10 Octubre","2024/11 Noviembre","2024/12 Diciembre","2025/01 Enero","2025/02 Febrero","2025/03 Marzo","2025/04 Abril","2025/05 Mayo","2025/06 Junio","2025/07 Julio","2025/08 Agosto","2025/09 Septiembre","2025/10 Octubre","2025/11 Noviembre","2025/12 Diciembre","2026/01 Enero"
"SOCIEDADES","NO TIENE","IMPUESTO A LA RENTA GLOBAL","VALOR EFECTIVO","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","35.75","0.0","0.0","0.0","","","","","","","","","","","0.0","0.0","0.0","4224.35","0.0","0.0","2486036.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.01","0.0","0.06","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","31367.38","0.0","0.01","0.0","0.0","0.0","1452.1","0.0","3500.0","0.01","0.0","18983.0","62.2","0.0","0.0","3.49","0.0","0.0","0.0","79100.0","137900.0","135000.0","0.01"
"SOCIEDADES","NO TIENE","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.61","","","","94.83","","10049.94","","2059.95","","","1945.81","","239.99","","",""
"SOCIEDADES","NO TIENE","IMPUESTO AL VALOR AGREGADO","VALOR EFECTIVO","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","168.84","0.0","0.0","0.0","0.0","","","","","","","","","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.6","0.0","0.12","0.0","0.25","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.08","0.5","0.0","0.0","0.0","0.0","0.02","0.75","0.0","0.0","0.0","0.6","0.0","0.0","0.07"
"SOCIEDADES","NO TIENE","INTERESES TRIBUTARIOS","VALOR EFECTIVO","","","","","","","","","","1.27","","","","56.62","","","","","","","","","","","","","52.38","","","","","0.0","","","","0.0","","0.0","37405.98","","","0.01","","","","","","","","","518.46","","","","","","","0.0","390.19","","","808.02","0.24","","","0.01","","","","340.0","","",""
"SOCIEDADES","NO TIENE","MULTAS TRIBUTARIAS","VALOR EFECTIVO","","","","","","","","","","","60.0","","","","","","","","","","","","","","","","0.01","30.0","30.0","","","","","","","","","","","1.0","30.0","0.03","","","90.02","","0.01","4.91","0.02","","900.0","60.0","0.01","","","90.0","","240.0","468.14","180.08","300.0","191.26","331.24","0.02","150.0","0.02","","0.01","5985.0","480.17","","2695.69","480.06"
"SOCIEDADES","NO TIENE","OTROS NO TRIBUTARIOS","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","10.0","","0.0","341825.63","","","","","","","","","","","","0.0","","","","10.0","","","0.0","","","","","","","0.0","","","","","","","62.5",""
"SOCIEDADES","NO TIENE","SALIDA DE DIVISAS","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27225.52","","22899.51","10452.83","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SOCIEDADES","O","CONTRIBUCIONES","VALOR EFECTIVO","294.41","24769.81","97527.23","5832.56","1810.83","1757.67","2922.76","543.5","1202.09","701.5","16184.42","449.2","874.0","2810.78","86607.6","14131.25","396.25","1077.8","1795.63","828.25","822.25","1337.42","1489.77","0.0","4967.97","40.0","738971.5","5514.58","","","0.6","6729.27","","","8277.01","","","","739006.66","","","","","","","","","16986.13","","","61927.39","324236.8","1.7","","1060.97","","","","","","","0.0","337530.72","22440.35","7350.26","","","","","","","1627.51",""
"SOCIEDADES","O","DEPURACION","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60101.83","73108.05","0.0"
"SOCIEDADES","O","IMP ACTIVOS EN EL EXTERIOR","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","0.0","","","","","","","","","","","","","","","","0.63","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"SOCIEDADES","O","IMP MINERAS","VALOR EFECTIVO","13279.69","19783.86","963845.51","15832.52","557532.74","556421.21","20464.34","9621.1","24989.37","13600.12","1959.66","3489.78","24523.16","136356.75","2006250.13","5556.91","1307.52","100000.0","114624.65","0.0","25258.06","2519.01","0.0","11444.9","11462.66","6537.69","2163986.05","586.21","","180.63","1300.09","661.19","8147.9","63.16","3836.2","2104.96","17439.33","5673.06","1635706.6","18315.27","5037.11","","1674.59","2501.25","12128.52","0.0","20704.75","27074.76","11027.01","0.0","1754365.33","14527.43","","","10289.45","0.0","24457.42","7362.93","515.2","14949.05","19448.71","240703.0","1465887.56","49449.56","","11244.87","3790.95","3880.35","36921.52","13239.03","0.0","","27401.38"
"SOCIEDADES","O","IMPUESTO A LA RENTA GLOBAL","VALOR EFECTIVO","2.249104107E7","1.034716687E7","1.654030672E7","1.02858622E7","1.287596512E7","8377864.99","1.035932994E7","1.324662282E7","2.110999272E7","1.508011449E7","1.200518872E7","2.723414798E7","2.540595855E7","1.215743254E7","1.317994987E7","1.801012128E7","1.997666161E7","2.087057526E7","1.086614516E7","1.207872353E7","1.866418203E7","1.104127269E7","1.832549256E7","1.573206874E7","2.217362657E7","1.141877415E7","2.075705081E7","2.037492019E7","1.7935757E7","1.848258111E7","2.195374434E7","1.818788072E7","2.124691937E7","1.861837058E7","2.063024267E7","3.030562652E7","3.251361608E7","1.509198837E7","1.43130279E7","2.591981856E7","1.863957649E7","2.069709554E7","1.186968694E7","2.38240068E7","1.902893843E7","1.469938579E7","2.112370809E7","1.974308563E7","2.253777039E7","7698606.45","1.532202323E7","2.042479915E7","1.732329672E7","1.723448808E7","1.475011382E7","2.226239999E7","2.063689995E7","1.34501673E7","2.572055753E7","2.402518017E7","2.994364797E7","1.086496826E7","1.32054534E7","2.31728024E7","1.95116127E7","1.385110963E7","1.918708259E7","1.77696544E7","1.717967266E7","1.950065066E7","1.460091778E7","2.383618772E7","3.075520634E7"
"SOCIEDADES","O","IMPUESTO A LOS CONSUMOS ESPECIALES","VALOR EFECTIVO","26.95","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","1185.8","0.0","0.0","","1509.2","431.2","646.8","808.5","810.0","562.9","646.8","592.9","592.9","592.9","592.9","0.0","592.9","0.0","592.9","592.9","0.0","","1887.2","592.9","646.8","646.8","808.9","700.7","646.8","646.8","646.8","646.8","646.8","646.8","646.8","701.44","646.8","0.0","646.8","0.0","592.9","592.9","592.9","594.0","592.9","431.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"SOCIEDADES","O","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR EFECTIVO","8659.51","33500.4","9823.39","989.21","3924.78","11223.7","15376.65","8216.7","18818.12","9802.52","12188.46","13712.35","8400.01","25547.99","26629.05","15973.89","15506.36","22834.94","16422.48","8626.49","7242.75","5079.8","8496.51","9540.92","4990.58","33019.6","18988.97","20471.97","17628.83","22760.44","17667.62","10212.55","12808.73","5344.14","9557.82","9289.43","8400.66","31822.08","26269.34","17829.26","13494.72","16652.9","24969.3","12836.56","12876.4","13481.46","34423.62","8300.48","12661.07","28776.59","70974.91","23705.02","16039.16","15082.0","11226.66","14158.01","5556.23","9809.69","6202.15","14536.18","13031.62","40071.33","44150.31","35072.1","13296.0","13330.81","30337.73","20498.28","23837.99","22884.79","18727.62","23276.72","23793.35"
"SOCIEDADES","O","IMPUESTO AL VALOR AGREGADO","VALOR EFECTIVO","4.350973864E7","8329270.31","2.468603773E7","2.013112735E7","1.933964782E7","7347340.57","7994836.26","9815449.74","7.941663555E7","1.235669797E7","1.211760867E7","5.223031381E7","2.583242283E7","7237014.68","1.115016834E7","1.63435502E7","5.080664259E7","1.760428242E7","1.373841439E7","1.556126217E7","6.744023623E7","3.022551694E7","4.020612142E7","4.903433765E7","6.200771813E7","1.331874511E7","2.98905412E7","3.941194339E7","3.927654134E7","3.807169605E7","4.497793213E7","4.535327486E7","5.446363742E7","5.0496704E7","5.199440478E7","5.454516827E7","8.937764177E7","3.247898504E7","3.39936822E7","5.570976499E7","5.574512088E7","5.151530487E7","3.615704059E7","4.684457128E7","4.606519099E7","5.565405266E7","4.958947002E7","5.587905323E7","8.490428912E7","2.240119843E7","4.479738162E7","5.187614699E7","4.856530288E7","6.197518237E7","3.3471082985E8","7.185501708E7","6.305131598E7","5.340773055E7","7.1806197E7","7.122469555E7","1.0331485971E8","3.019413626E7","4.776658556E7","6.911234573E7","5.188610968E7","4.448424343E7","5.293794036E7","1.0334390168E8","5.133775112E7","4.918320138E7","6.061327659E7","8.319099795E7","1.0995523422E8"
"SOCIEDADES","O","IMPUESTOS FOMENTO AMBIENTAL","VALOR EFECTIVO","1413.58","4815.58","3288.52","46.0","70.64","2660.87","4614.14","1081.55","1724.93","719.14","673.35","7461.26","2036.84","1889.89","4372.9","695.01","2862.84","1155.33","3508.81","4476.6","716.31","83.54","1168.14","637.37","2328.46","3646.97","2301.78","914.61","1126.18","1387.75","1041.07","1588.45","2705.99","3174.18","805.92","4470.34","1065.12","1738.4","2003.05","359.64","591.55","80.7","340.86","313.01","299.95","170.41","720.58","306.49","447.55","0.0","81.95","18.4","664.71","342.71","1318.59","0.0","252.01","2112.31","120.13","0.0","15.76","0.0","0.0","4.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"SOCIEDADES","O","INTERESES TRIBUTARIOS","VALOR EFECTIVO","11595.98","12435.28","18320.59","8843.17","8993.48","11964.28","7686.54","6494.74","50572.8","16247.16","9980.84","11857.02","12419.47","11400.84","42021.23","14279.61","13936.84","15613.83","11417.0","19045.08","7914.7","10923.02","13034.23","7197.78","6125.28","3720.55","35998.53","8253.81","11882.66","7620.21","14635.61","6398.26","6657.92","8041.98","5923.67","12729.99","8223.37","27249.79","31898.02","31939.19","43912.8","39946.66","14122.86","42602.49","13953.54","13598.94","6149.49","8661.2","2240.94","2601.7","1601.26","3089.28","6033.9","2676.03","7441.68","6546.07","13816.11","21990.6","6449.73","64996.9","16613.39","3844.39","14142.17","9559.06","5047.3","24328.47","11211.5","7762.27","3899.32","53286.89","44112.39","6506.3","14634.26"
"SOCIEDADES","O","MULTAS TRIBUTARIAS","VALOR EFECTIVO","28558.39","29582.99","52991.8","31893.48","37658.35","49813.94","20148.6","15261.93","175839.06","45789.65","23463.14","24449.69","19221.27","35189.53","57225.63","45026.11","41618.7","46863.27","20363.95","48476.45","28478.4","70848.12","35068.49","20913.97","21845.65","17385.66","20540.66","27760.24","41183.9","24385.94","31714.98","24941.66","29283.93","20967.67","18305.98","21841.89","17774.9","40426.68","27632.74","39398.29","45185.45","187769.21","30841.23","72287.33","38009.4","22855.91","18105.91","18347.76","6538.66","9852.65","7343.82","16276.03","20773.03","9105.53","20694.78","16941.49","14292.4","17221.17","15493.18","45026.66","20065.06","10955.14","13298.79","24036.97","15862.68","63677.81","23664.02","16564.7","18219.56","15936.68","17696.75","13207.33","45407.41"
"SOCIEDADES","O","OTROS NO TRIBUTARIOS","VALOR EFECTIVO","240.0","180.0","60.0","240.0","30.0","0.0","0.0","600.0","287.24","414.0","0.0","60.0","0.0","439.08","30.0","1130216.95","60.0","440.0","850.0","226.5","1718.5","60.0","401.62","403.24","1009.8","40.0","104.62","158.42","731.62","453.48","651.22","3783.69","197.37","140.87","20.87","41.74","1397.61","150.87","1460.87","1430.87","270.87","19459.58","260.87","1235.87","3291.36","221.74","1647.87","1301.61","210.02","141.56","340.01","0.0","1970.0","609.75","1440.0","251.62","310.0","600.0","1530.0","130.0","0.0","660.0","5221.62","83.25","138.85","0.0","1120.0","1260.0","1499.1","600.0","70.0","587.35","250.1"
"SOCIEDADES","O","SALIDA DE DIVISAS","VALOR EFECTIVO","1755.28","595295.93","987.39","892.42","332.93","425.04","595.62","344.47","67904.2005","880.79","1098.29","51662.75","1695.29","901.9","","2085.36","2663.96","271.61","159484.71","","40188.96","753.27","663.02","871.71","504.86","441.35","143818.25","427.69","272.4","559.58","145055.85","403.5","859.13","1370.42","825.48","218651.03","77486.28","39913.39","18294.54","846.71","248.63","20552.29","167.73","6891.12","12364.29","12845.77","334.42","158.19","495.74","464.82","589.92","456.81","528.81","665.48","402.57","795.29","461.06","461.75","31354.49","578.3","400.36","661.5","","","135.11","5885.64","601.88","","","147.64","","2376.09","381.15"
"SOCIEDADES","P","CONTRIBUCIONES","VALOR EFECTIVO","1121.7","11341.71","292187.04","18675.37","4732.52","962.91","1703.16","2774.48","2778.16","5823.18","5239.74","24123.95","14498.92","2107.24","302074.07","58580.54","4548.2","1737.19","3058.79","12709.21","1709.98","2200.0","6709.93","81.66","10805.66","16437.81","594711.76","32996.82","32303.16","11100.0","27669.77","29857.11","11200.0","23558.41","20290.66","6500.0","","","413994.55","","7239.98","26634.37","","6663.58","1200.0","2000.0","11.55","","22855.95","4505.94","401981.31","493329.31","15882.36","1002.35","1102.5","5631.37","3833.39","5279.55","17221.56","1163.58","314.81","0.0","801621.71","55551.8","","1512.21","2010.52","","","","1752.85","1299.17",""
"SOCIEDADES","P","DEPURACION","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235341.79","255760.1","2323.72"
"SOCIEDADES","P","IMP ACTIVOS EN EL EXTERIOR","VALOR EFECTIVO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","0.0","0.0","0.0","","","","","","","","","","","","","","","","","","","","","","","",""
"SOCIEDADES","P","IMP MINERAS","VALOR EFECTIVO","","2464.0","","","","","","","","","","","","","2464.0","","","","","0.0","","","","","","","2618.0","","","4.0","0.0","","","","","","","0.0","","","","","","1.0","","","","","","","0.0","","","","","","","","","","","","0.0","","","","","0.0","","","","",""
"SOCIEDADES","P","IMPUESTO A LA RENTA GLOBAL","VALOR EFECTIVO","7028147.38","3673665.9","3938247.39","5603678.92","2840366.56","3759358.56","3415705.02","3352353.28","4002462.27","3694091.36","4023317.26","3943033.64","5407896.94","3344432.15","3128693.08","6536987.11","3767648.6","4062661.58","4046939.57","3559870.06","4246449.42","3945136.93","4760064.09","5357170.82","6776386.13","4559090.08","5613835.54","8726558.8","5767705.35","6044201.8","7061592.54","6522688.64","6108170.3","6886095.24","6447179.13","5979562.09","8463833.05","4688879.1","5749912.13","1.00056435E7","5630383.93","6282478.91","6605558.66","4934926.71","4320215.59","4656285.85","5140075.59","5307355.84","7274833.45","2093895.27","4418945.74","1.052809482E7","5188390.81","5492334.61","6233258.94","6233815.23","6391294.14","5912326.8","6016180.15","6161413.16","8205914.1","2818689.83","5382680.28","1.111888892E7","5842314.78","5680004.65","6464983.35","7458347.68","7339987.26","6680404.49","6726808.49","6885809.94","9100503.66"
"SOCIEDADES","P","IMPUESTO A LOS CONSUMOS ESPECIALES","VALOR EFECTIVO","","","","","","","0.04","0.36","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.24","0.01","0.98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","0.0","0.0","0.2","0.0","0.01","0.0","0.0","0.0","0.0","0.0","6.27","0.0","0.0","0.0","0.0","3.06","0.0","18.88","8.67","7.67","0.0","0.0"
"SOCIEDADES","P","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR EFECTIVO","59917.58","52555.7","25208.74","168.07","3926.38","25233.72","28635.99","38023.84","28538.72","28680.4","30904.51","35837.57","38066.25","37704.19","50182.48","44196.04","29328.51","30974.7","22434.65","21734.13","18372.45","17425.61","18040.72","18891.95","44528.45","87878.53","44450.2","32616.04","34487.83","31498.75","40357.79","39284.14","22336.4","23044.44","26343.6","8998.42","55291.8","72640.6","63265.33","45776.98","38489.51","46308.75","31389.24","44124.94","19259.85","22568.32","29185.99","8722.46","39643.02","67046.93","50279.36","71602.04","34997.75","25626.52","32373.65","39043.56","22436.18","20962.25","27876.64","18661.83","48377.95","82371.3","63725.08","38396.06","51574.41","41425.35","41785.04","23047.48","29799.65","24768.26","23741.47","56553.98","51676.17"
"SOCIEDADES","P","IMPUESTO AL VALOR AGREGADO","VALOR EFECTIVO","5877041.38","2531681.56","2571716.23","2039423.3","1341207.97","1911896.52","1792517.98","2035157.73","2363164.23","2454287.3","2740152.65","2916989.96","4664934.24","1925298.44","2244209.98","2846948.9","2539641.82","3008552.89","2848414.54","2966827.64","5235870.08","5036284.67","5530999.34","5692888.03","9619507.07","2925257.31","4276066.97","4804798.91","5384416.61","5333221.89","6774388.41","6214807.19","6347127.6","6260666.65","6751667.04","6750641.07","1.150553128E7","3644645.95","3899771.99","5277376.5","5399914.02","6096228.56","6528534.35","6564495.86","6317297.43","6613660.62","7456850.22","8083325.3","1.211052441E7","4332479.63","5007239.61","6960336.53","6794515.88","7986513.44","9061416.72","9440587.99","8942917.09","9253558.23","9123864.67","1.190866633E7","1.51939618E7","4947504.37","7162846.49","8163547.33","8856862.17","8357316.75","9394406.46","9473322.51","8855811.69","9879003.56","1.081499726E7","1.127889785E7","1.957932467E7"
"SOCIEDADES","P","IMPUESTOS FOMENTO AMBIENTAL","VALOR EFECTIVO","856.27","227.05","1533.91","23.1","2052.32","560.88","660.14","236.04","92.06","216.9","438.29","1380.47","5357.85","238.72","747.53","591.44","10155.16","515.07","903.84","390.82","86.46","522.74","403.41","992.56","422.66","1245.43","234.9","86.72","201.39","60.51","8.4","5549.62","421.73","231.18","850.82","583.19","101.5","92.76","1074.55","424.46","123.83","","1698.32","224.57","335.81","38.93","","0.0","","","","0.0","0.0","","0.0","","144.27","","178.66","","0.0","0.0","","0.0","","0.0","","","","0.0","","",""
"SOCIEDADES","P","INTERESES TRIBUTARIOS","VALOR EFECTIVO","101214.18","13486.57","10632.89","3126.88","6302.94","9908.9","5568.6","11327.97","11355.61","12618.05","10822.91","41003.25","16736.76","11075.77","16331.48","61733.39","18702.03","13131.33","16719.88","18956.48","10437.31","13213.82","6516.83","18270.11","25916.06","7647.34","9134.54","17534.43","11688.83","22837.34","5679.2","18182.81","4554.81","22830.62","23285.62","4660.75","6250.1","8320.75","9267.88","9106.38","7193.66","39048.93","21234.92","104042.0","6436.31","19473.32","10163.69","12830.02","2001.61","1452.35","2400.45","2604.99","3766.99","2538.02","16185.65","7650.62","4452.08","61943.73","6906.7","9383.58","9163.98","10027.21","4820.81","14334.63","6525.85","4873.63","7391.51","2525.1","2490.84","4806.93","5932.94","9395.41","15242.52"
