"TIPO CONTRIBUYENTE","SECCIÓN","GRUPO","MeasuresLevel","2020/01 Enero","2020/02 Febrero","2020/03 Marzo","2020/04 Abril","2020/05 Mayo","2020/06 Junio","2020/07 Julio","2020/08 Agosto","2020/09 Septiembre","2020/10 Octubre","2020/11 Noviembre","2020/12 Diciembre","2021/01 Enero","2021/02 Febrero","2021/03 Marzo","2021/04 Abril","2021/05 Mayo","2021/06 Junio","2021/07 Julio","2021/08 Agosto","2021/09 Septiembre","2021/10 Octubre","2021/11 Noviembre","2021/12 Diciembre","2022/01 Enero","2022/02 Febrero","2022/03 Marzo","2022/04 Abril","2022/05 Mayo","2022/06 Junio","2022/07 Julio","2022/08 Agosto","2022/09 Septiembre","2022/10 Octubre","2022/11 Noviembre","2022/12 Diciembre","2023/01 Enero","2023/02 Febrero","2023/03 Marzo","2023/04 Abril","2023/05 Mayo","2023/06 Junio","2023/07 Julio","2023/08 Agosto","2023/09 Septiembre","2023/10 Octubre","2023/11 Noviembre","2023/12 Diciembre","2024/01 Enero","2024/02 Febrero","2024/03 Marzo","2024/04 Abril","2024/05 Mayo","2024/06 Junio","2024/07 Julio","2024/08 Agosto","2024/09 Septiembre","2024/10 Octubre","2024/11 Noviembre","2024/12 Diciembre","2025/01 Enero","2025/02 Febrero","2025/03 Marzo","2025/04 Abril","2025/05 Mayo","2025/06 Junio","2025/07 Julio","2025/08 Agosto","2025/09 Septiembre","2025/10 Octubre","2025/11 Noviembre","2025/12 Diciembre","2026/01 Enero"
"SOCIEDADES","L","INTERESES TRIBUTARIOS","VALOR RECAUDADO","49733.44","24737.84","31586.53","13696.99","19111.4","40483.22","34831.29","22654.35","66916.68","24749.03","103787.61","48945.36","127081.21","24099.8","45310.86","222845.9","22983.9","77663.07","88457.74","68766.07","78650.98","40470.55","35663.84","23124.75","11094.29","15506.08","79115.99","56115.8","104091.62","60074.92","44738.49","23316.75","69918.03","26299.12","16683.88","91350.17","43421.45","207809.57","41039.17","172093.13","39198.47","56943.82","48159.57","46020.19","18767.51","52696.49","10466.93","104743.61","5204.55","2142.25","39030.9","24587.36","21254.38","33448.12","58140.12","55745.01","35499.48","15317.22","37449.31","58073.56","15011.99","45629.71","50073.56","34680.43","58270.81","343627.2","7739.38","13967.41","9472.9","33583.91","20513.38","16184.92","47612.16"
"SOCIEDADES","L","MULTAS TRIBUTARIAS","VALOR RECAUDADO","62622.12","40730.93","44225.08","31354.87","63206.96","49484.77","63848.73","74066.27","56980.44","73220.31","65629.65","42636.98","68203.66","42587.37","48245.51","50680.96","45004.79","58198.66","55799.98","33748.99","69550.66","87271.62","27767.67","45896.0","30969.54","32650.87","73843.86","51188.11","45831.13","49461.92","37327.51","56353.56","114572.18","61650.51","47919.17","57942.75","40809.28","58562.85","45130.06","48688.53","38608.66","45748.48","40827.1","50469.72","33522.2","28483.58","21928.05","50671.37","14063.78","12650.43","15365.71","160032.1","33101.36","42199.93","39008.79","31072.89","34778.35","26815.28","50304.44","27317.67","31257.9","32726.87","36427.67","55454.18","44948.44","27991.58","108351.03","41388.39","45856.46","31779.77","72147.57","56314.25","48718.28"
"SOCIEDADES","L","OTROS NO TRIBUTARIOS","VALOR RECAUDADO","971.62","1320.4","670.61","8831.02","130.0","1257.42","5900.0","795.0","4610.0","2461.2","1240.0","1455.27","3395.25","2629.48","877.57","4903.0","1292.0","2046.0","2973.5","3741.72","3514.58","1685.36","7455.96","642.62","4640.93","2002.69","34499.6","2332.3","2980.88","2776.89","1709.15","28903.49","2674.62","1928.98","2359.86","1311.5","9325.22","2704.73","1914.0","989.12","4249.41","9182.98","4053.63","2692.45","2456.25","4738.85","4102.0","2145.9","4354.45","2925.86","10961.52","6950.46","27289.45","4542.34","4840.24","28958.91","5021.62","2872.67","2658.09","4763.69","5142.34","35573.28","2093.62","3330.12","4508.34","8999.14","4362.0","22264.33","11553.33","7038.67","3985.36","6199.9","10261.31"
"SOCIEDADES","L","SALIDA DE DIVISAS","VALOR RECAUDADO","0.0","0.0","0.0","","","","0.0","","","","","","","","","8589.77","","0.0","","","","","","418.52","","","","","","","0.0","","","","","2696.0","","","","","","5237.58","2334.62","99.52","","","","","","","4550.0","","0.0","","419.31","","125.0","175.0","","","0.0","","","","1899.41","8823.95","601.77","124.57","0.0","0.0","0.0","786.48","0.0"
"SOCIEDADES","M","CONTRIBUCIONES","VALOR RECAUDADO","2660.89","217794.35","2183256.1","142132.44","38540.12","163078.38","73249.8","11271.91","33505.71","15672.07","28345.06","17305.23","31412.85","66818.24","2291146.85","255101.02","27538.38","36559.81","33025.43","7639.55","14272.89","23018.47","2885.72","19228.85","14249.19","83556.99","4135286.85","262214.19","28450.43","31934.5","78628.19","17383.08","610294.64","3080.71","2606.65","","0.0","12434.76","2612765.97","4540.67","7242.68","24982.25","41645.73","23242.8","37230.99","23150.45","5634.51","4055.87","12.5","119061.44","3618383.58","4266598.3","98269.7","146007.38","21749.7","11366.99","46092.7","19751.0","28167.59","113532.71","3550.87","91823.56","7397317.41","364353.77","56139.96","7336.53","74675.76","7714.26","75163.27","83755.04","1564.33","5688.57","6120.48"
"SOCIEDADES","M","DEPURACION","VALOR RECAUDADO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4002945.06","4135382.93","83691.81"
"SOCIEDADES","M","IMP ACTIVOS EN EL EXTERIOR","VALOR RECAUDADO","","","","","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.14","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25.12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"SOCIEDADES","M","IMP MINERAS","VALOR RECAUDADO","51533.63","1378467.0","1135099.03","1880.22","4062.23","29722.95","22332.71","9889.09","24346.15","4711.8","5835.72","17606.08","7440.0","712713.75","1843151.0","14364.4","115290.96","14641.65","14667.03","15969.4","3949.09","34032.5","324.7","14476.9","12839.19","22681.51","5680338.04","67816.99","20491.52","19709.78","7504.54","32879.4","16850.05","65631.44","31151.0","8564.35","12454.52","545286.34","5891037.99","30098.58","8184.99","17183.69","26310.91","59539.39","946.48","1940.05","104201.8","13085.07","52007.34","21552.86","5454305.69","40882.56","","120122.2","39941.58","21538.34","32486.02","10544.47","7968.53","332124.81","9271.75","129458.68","6286691.18","31014.6","41612.2","10896.38","20237.83","284916.36","87030.38","45022.63","38506.38","21842.81","674651.61"
"SOCIEDADES","M","IMPUESTO A LA RENTA GLOBAL","VALOR RECAUDADO","1.623042381E7","7813890.88","7505454.76","2.461570618E7","8079968.66","6212361.88","7655412.99","6270903.39","1.221304562E7","8615228.21","9200902.14","9923423.75","1.458336258E7","8706987.58","7610152.85","2.356308694E7","1.009543712E7","9121436.28","1.051597242E7","8509461.6","8028361.96","8767779.44","9059191.53","9465878.43","2.059325324E7","8430750.33","9020937.39","3.382835209E7","1.250995283E7","9533569.17","1.096367883E7","8974418.57","1.517041626E7","9946480.73","8462893.92","1.0192292E7","1.904671082E7","8501078.25","1.068174295E7","3.30479262E7","1.193663889E7","9838654.83","1.140542643E7","9749583.99","9096864.81","1.035001402E7","1.015787737E7","9964485.73","1.549446424E7","8795931.18","1.089364896E7","4.406216755E7","1.220310693E7","1.195057996E7","2.074118482E7","1.104657385E7","1.023631795E7","1.111182125E7","1.159010361E7","1.141390966E7","1.72923981E7","9781292.96","1.233041954E7","4.565402641E7","1.328729902E7","1.163253362E7","1.166846466E7","1.405929137E7","1.584987757E7","1.262320638E7","1.352231495E7","1.580631545E7","2.20974425E7"
"SOCIEDADES","M","IMPUESTO A LOS CONSUMOS ESPECIALES","VALOR RECAUDADO","480.0","22674.62","51.31","15718.59","14690.81","15027.94","14874.26","24012.99","30832.81","44398.78","27611.14","16079.83","22062.67","26108.65","27007.68","13631.36","2338.62","13775.72","112258.03","27085.04","97154.1","32054.12","13230.76","21431.81","58756.2","97891.66","86293.44","3563.7","22444.84","14285.82","3082.71","4607.94","44014.8","23040.68","4959.33","189741.55","207920.29","4201.97","20988.65","4077.7","23218.85","5209.92","8873.78","7385.24","44885.0","21237.66","14518.08","48393.11","32506.83","246402.69","310362.03","865492.47","63939.34","547140.83","350905.27","360649.51","304501.22","373140.21","13876.5","60961.65","19160.73","11146.88","5480.33","9250.99","6966.61","45659.34","53182.87","29573.97","78802.12","20596.86","13049.41","31158.39","17597.46"
"SOCIEDADES","M","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR RECAUDADO","300964.8","364481.02","240766.45","23207.87","53827.16","217533.36","270958.65","203544.0","263201.58","260985.99","216317.07","286817.01","206932.48","398014.05","342990.34","291309.38","206554.7","265444.91","198746.64","232044.75","184401.28","173669.54","191044.74","152129.98","188775.21","400855.35","314138.81","242327.8","223984.82","195805.84","228502.51","203087.73","220844.19","181845.83","224703.26","170384.61","253759.08","412723.56","349963.95","293662.21","289994.22","320852.23","225792.1","226826.47","196647.33","186301.51","149921.05","171372.99","258031.61","539391.72","413081.86","328470.61","319135.56","251287.51","249526.85","314100.89","203967.49","172620.66","195970.7","187566.72","344132.24","435485.34","343914.49","329416.03","379845.49","357918.74","268928.69","245177.75","226266.79","196089.7","159319.19","242418.96","329511.37"
"SOCIEDADES","M","IMPUESTO AL VALOR AGREGADO","VALOR RECAUDADO","2.355506868E7","1.348904252E7","1.106392029E7","8954660.0","1.081034244E7","7375146.85","1.01966644E7","1.110486714E7","1.0815633E7","1.09496443E7","1.294756741E7","1.326945317E7","2.233448969E7","1.37708558E7","1.128954523E7","1.295967114E7","1.271167574E7","1.30625216E7","1.475404555E7","1.226668179E7","1.271285298E7","1.130206802E7","1.329823214E7","1.443720353E7","2.513235385E7","1.31275176E7","1.276683231E7","1.4348965E7","1.325769481E7","1.392921644E7","1.402387399E7","1.386552568E7","1.54628912E7","1.414355422E7","1.587246204E7","1.680543288E7","3.432776853E7","1.522829113E7","1.600128023E7","1.783176704E7","1.842596021E7","1.507144356E7","1.703160774E7","1.631476262E7","1.495247241E7","1.537372092E7","1.585457001E7","1.65046615E7","2.653800055E7","1.505146544E7","1.432684352E7","2.004872708E7","1.720136393E7","1.949878813E7","2.087926748E7","1.846526902E7","1.962239764E7","1.950928046E7","2.240566187E7","1.949089826E7","3.096685629E7","1.707107146E7","1.850993401E7","2.371128098E7","1.891080255E7","1.840576246E7","1.977249128E7","1.897491494E7","2.04368968E7","2.108975554E7","2.114503642E7","2.09488183E7","3.465410931E7"
"SOCIEDADES","M","IMPUESTOS FOMENTO AMBIENTAL","VALOR RECAUDADO","10765.61","9892.02","6869.52","1090.63","675.73","1329.96","5003.81","4470.08","5263.82","9634.29","5970.6","4761.59","1467.39","3994.78","4654.6","13956.06","918.59","3112.47","6156.9","9924.12","7262.13","3972.91","11284.2","5282.46","3057.71","8338.51","11038.48","15400.54","3838.25","12429.59","5829.57","3665.85","5785.4","2175.68","5677.23","10974.56","6195.72","23757.11","3602.68","4134.25","5944.99","210.6","1041.47","1463.7","3993.36","1865.84","0.0","299.88","1024.82","1647.9","1232.08","904.16","559.32","1592.88","6549.82","34.48","312.98","209.26","986.36","646.73","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0","0.0","0.0","0.0",""
"SOCIEDADES","M","INTERESES TRIBUTARIOS","VALOR RECAUDADO","171291.91","125262.28","63293.82","57667.42","291282.19","102170.47","126692.25","162852.85","112449.9","167998.04","127087.97","1039706.27","153731.92","94416.13","162225.44","93792.0","54621.73","109584.04","115856.33","66647.1","102878.23","60553.18","318973.16","119211.51","82656.14","83966.48","131961.92","168853.61","68210.13","65875.17","109034.41","62007.21","66457.36","157651.51","46572.96","101782.98","126875.41","2087304.04","134270.45","56915.1","191599.4","85376.42","336233.27","71958.57","156485.85","232878.41","224310.07","37529.37","33422.88","14141.19","17135.46","56800.0","109676.49","29491.21","152150.67","64648.76","62255.1","43457.48","781140.53","119573.25","71972.73","81614.49","70114.08","65336.69","71380.42","94814.91","45362.03","31227.3","37132.71","154054.65","100154.34","100870.71","70498.17"
"SOCIEDADES","M","MULTAS TRIBUTARIAS","VALOR RECAUDADO","115194.45","90008.23","65721.08","98192.12","207852.98","263919.55","173009.32","127646.68","176758.45","586564.49","120416.4","406666.14","143808.95","111845.69","315379.85","182100.94","154634.36","153614.89","143047.35","94279.78","103180.15","100357.64","78558.69","80399.44","94113.65","65403.52","209126.3","117092.53","126247.1","102144.78","85472.56","83888.7","120123.4","132372.48","89858.95","111044.14","97440.45","106592.12","162541.58","156312.69","102650.49","108821.22","198008.41","109063.97","105887.48","102805.49","105009.75","96736.23","41772.29","28204.72","35597.55","86898.51","67593.7","64364.35","102773.45","70715.91","61105.99","63936.88","60836.2","77155.9","129921.01","76019.58","74318.21","121032.36","111576.55","101403.28","88929.77","84567.84","109815.63","332147.64","89252.88","138086.97","111437.35"
"SOCIEDADES","M","OTROS NO TRIBUTARIOS","VALOR RECAUDADO","14870.47","14987.5","19020.8","10450.0","15299.18","19428.91","13379.69","17674.62","27552.49","9557.0","21902.29","27225.16","20062.07","14687.43","14087.75","17458.87","16936.9","16148.04","20135.23","25622.97","10652.72","21772.64","24839.63","19917.8","28711.73","15888.42","14492.48","15461.8","15442.9","17255.52","17882.58","17553.25","14447.08","18361.78","32056.52","21799.3","14041.81","16095.08","20822.71","20182.49","20915.19","16749.43","17113.8","30721.55","56046.92","18167.06","23268.59","16059.27","22583.28","21858.92","17477.56","20522.15","20732.36","17274.68","50073.69","22364.13","24335.25","16735.99","18237.84","17021.24","30481.34","20550.62","32412.49","35831.34","33101.95","32955.36","31597.39","25515.03","54324.23","43407.97","24840.66","49526.98","77588.25"
"SOCIEDADES","M","SALIDA DE DIVISAS","VALOR RECAUDADO","17115.31","69371.76","4549.38","5733.25","3100.86","2601.93","310005.69","47358.09","33054.67","9556.1","14090.86","114562.19","1167.25","32923.6","49471.55","8883.39","17986.46","28687.91","186378.91","8130.39","5687.96","5496.27","6816.57","8173.92","7412.83","4633.41","5182.37","2889.73","6597.08","3120.78","152322.95","4465.32","37151.06","6281.04","2958.26","23667.99","10766.2","5013.63","3309.04","5772.25","4315.57","25372.52","31903.42","6171.42","8791.28","5931.63","8081.62","11658.92","2999.16","5070.51","8717.63","7475.17","5292.84","9279.05","27435.58","13266.17","109342.42","3604.72","17850.77","19945.47","13402.17","7972.01","5888.64","19700.67","26596.96","75664.25","31313.71","15421.05","1604.65","17508.91","4193.52","14179.05","10095.68"
"SOCIEDADES","N","CONTRIBUCIONES","VALOR RECAUDADO","7802.16","80284.9","1455509.05","139114.18","39335.65","117529.05","45065.08","40370.44","11125.71","3309.56","5985.76","94667.12","47174.76","48162.68","1324465.76","318864.97","22331.23","19494.39","27323.96","6815.8","7074.89","3613.52","15882.55","5014.64","20981.77","94247.58","4508754.65","135192.03","26256.37","12910.23","15840.03","6058.1","40747.55","13930.79","17414.03","3379.24","4918.46","","5075128.12","","2650.99","10978.98","3362.82","1.84","251.68","0.0","1820.22","","332.22","0.0","6644587.32","2268963.21","86902.17","27693.1","82219.82","21539.08","","39744.69","1586.76","3226.64","0.0","40249.51","8319653.98","349715.32","181643.11","9619.29","33243.15","15678.51","1301.98","2018.49","1598.26","6076.35","946.59"
"SOCIEDADES","N","DEPURACION","VALOR RECAUDADO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1665930.14","1850336.72","66107.15"
"SOCIEDADES","N","IMP ACTIVOS EN EL EXTERIOR","VALOR RECAUDADO","143.1","317.36","329.02","232.74","179.91","132.14","152.05","163.06","192.41","139.15","9.96","355.52","307.18","335.69","137.61","125.37","124.75","67.1","0.0","64.59","53.66","177.09","177.09","176.46","239.75","170.76","169.77","169.7","169.5","166.35","161.02","158.76","158.51","158.33","158.0","173.32","176.82","176.82","173.26","167.75","167.75","303.52","166.48","176.26","","142.91","","","1.12","0.0","0.91","","","0.8","","","28.04","10.76","","","","","","","","","","","","","","",""
"SOCIEDADES","N","IMP MINERAS","VALOR RECAUDADO","4066.81","","18560.0","","419.82","852.95","0.0","","0.0","","","1273.76","197.37","67367.27","2207.36","","","","0.0","2939.94","1892.73","1310.05","","","369.64","552.5","24722.12","2606.01","95.26","2668.32","844.16","","1778.44","555.01","3785.81","","2859.75","","26403.73","2129.34","8957.0","1036.07","0.0","69.7","2514.07","5615.17","10.0","1126.17","0.0","184.0","27379.86","1542.93","","","3249.99","0.0","2583.25","","0.0","6099.7","2128.27","2444.0","25098.6","25575.58","2913.57","","3214.81","","14284.38","","","","1995.11"
"SOCIEDADES","N","IMPUESTO A LA RENTA GLOBAL","VALOR RECAUDADO","4287393.75","2419124.99","1985195.38","3.106022103E7","1686820.7","1589169.96","2020271.4","2026086.0","3532390.09","1792879.23","2294747.43","1828253.5","3338644.1","1544312.57","1653914.39","1.585209838E7","1946180.57","2486531.37","2107865.77","1954691.66","2522397.53","2669052.99","2733920.23","3798661.63","4378881.11","2482018.01","3374894.82","3.061463503E7","3114225.58","2654231.57","2975347.05","2769466.9","3243301.35","3686782.99","3252232.21","4152077.25","5196220.48","3276855.74","4436652.83","3.525177157E7","4198829.38","3882534.23","4695459.7","3630827.23","3107052.28","3426611.11","3800304.86","3475962.4","1.795384036E7","3347523.72","6223679.69","2.268832599E7","5378733.13","6865839.11","6789053.81","4258462.16","5088454.16","4101887.77","4137816.85","4533619.34","1.853225834E7","3733891.18","4006477.89","2.904815964E7","4886223.07","4399487.1","4927764.96","4806261.93","5980278.53","4662760.13","4046563.6","4542743.36","1.867947554E7"
"SOCIEDADES","N","IMPUESTO A LOS CONSUMOS ESPECIALES","VALOR RECAUDADO","810.85","213.78","2094.57","1708.16","","0.0","2153.29","5.88","9809.74","15042.62","12116.1","1684.63","1714.31","1742.32","1996.46","3005.96","3655.48","1865.77","1835.22","4928.31","6660.03","11330.1","29269.74","10422.25","3100.66","98395.74","11141.3","3165.29","3361.76","3221.61","11215.51","13196.48","3464.73","7032.95","2845.57","1328.9","4828.63","879.09","30984.59","59.12","42.44","33408.69","25127.78","6417.64","0.0","77443.19","21575.42","5471.61","69060.12","9715.16","117842.81","51507.17","41238.22","18432.18","30977.21","74692.36","72428.3","64046.25","49359.73","40102.29","63758.06","55818.7","76094.29","48668.0","19107.24","36865.5","83040.94","30784.85","33063.57","160121.42","128400.22","29185.38","13625.94"
"SOCIEDADES","N","IMPUESTO A LOS VEHICULOS MOTORIZADOS","VALOR RECAUDADO","320575.0","633760.78","314223.19","69937.31","94664.39","506097.52","504057.41","480481.36","302616.79","442355.26","315352.74","241666.93","328210.29","515551.67","489354.75","421092.28","388201.21","368840.25","316744.08","339785.58","317475.6","287184.65","182535.23","171192.05","319126.15","635823.36","580261.71","500099.43","490061.23","445376.11","377520.24","463504.07","418837.8","355461.52","292113.67","143938.21","416808.18","770476.49","930695.02","746776.59","828835.39","627565.61","533556.63","459539.74","344005.17","419490.45","366359.05","133125.83","420046.52","994395.52","782110.72","627657.33","551696.76","546144.03","538160.79","586757.13","517140.95","416222.55","438485.56","183666.58","381602.57","961679.79","890005.94","884953.65","694925.94","697449.85","717999.74","574250.33","492167.95","497619.95","463184.5","184273.2","527919.91"
"SOCIEDADES","N","IMPUESTO AL VALOR AGREGADO","VALOR RECAUDADO","1.511299838E7","8499133.73","7558731.7","5599228.54","5588554.53","5301932.29","5450076.3","5580557.46","5880985.2","7624848.6","7164270.02","7057139.85","1.017669334E7","6435939.3","5502285.82","5938208.97","6375679.32","6369554.71","6898214.34","6802345.12","6751074.58","6476510.13","6910815.74","1.026854698E7","9246372.0","6793588.68","6648228.95","7144221.15","8636759.97","7664227.91","7381607.1","7958951.58","8598777.14","7836212.23","8251491.93","1.384047101E7","1.779074884E7","8219971.54","8604006.12","8554099.03","9386888.93","9834060.78","9677870.63","8766401.34","8592076.52","1.075194722E7","8946856.92","1.362932416E7","1.830348829E7","9909010.12","9446338.52","9568906.77","1.05298486E7","1.210785801E7","1.373929055E7","1.269240018E7","1.185242392E7","1.123610256E7","1.166277512E7","1.156523187E7","2.964498275E7","1.289793441E7","1.133057142E7","1.173965468E7","1.266353047E7","1.261984348E7","1.476782927E7","1.341760676E7","1.395251021E7","1.34847197E7","1.329355259E7","1.329697589E7","3.05451381E7"
